participant_id,behavior,gaze_angle_x_kurt,AU01_r_min,AU01_r_mean,AU01_r_stdev,AU02_r_min,AU02_r_mean,AU02_r_stdev,AU04_r_stdev,AU05_r_min,AU05_r_max,AU05_r_mean,AU05_r_stdev,AU06_r_min,AU06_r_max,AU06_r_mean,AU06_r_stdev,AU07_r_min,AU07_r_mean,AU07_r_stdev,AU09_r_min,AU09_r_mean,AU09_r_stdev,AU09_r_skew,AU10_r_min,AU10_r_mean,AU10_r_stdev,AU12_r_min,AU12_r_mean,AU12_r_stdev,AU14_r_min,AU14_r_mean,AU14_r_stdev,AU15_r_min,AU15_r_max,AU15_r_mean,AU15_r_stdev,AU17_r_min,AU17_r_mean,AU17_r_stdev,AU17_r_skew,AU20_r_min,AU20_r_max,AU20_r_mean,AU20_r_stdev,AU23_r_min,AU23_r_max,AU23_r_mean,AU23_r_stdev,AU23_r_skew,AU25_r_min,AU25_r_max,AU25_r_mean,AU25_r_stdev,AU25_r_skew,AU26_r_min,AU26_r_max,AU26_r_mean,AU26_r_stdev,AU26_r_skew,AU45_r_min,AU45_r_max,AU45_r_mean,AU45_r_stdev,LWrist_skew,MidHip_skew,MidHip_kurt,RHip_skew,RHip_kurt,RKnee_skew,RKnee_kurt,RAnkle_skew,RAnkle_kurt,LHip_skew,LHip_kurt,LKnee_skew,LKnee_kurt,LAnkle_skew,LAnkle_kurt,LBigToe_skew,LBigToe_kurt,LSmallToe_skew,LSmallToe_kurt,LHeel_skew,LHeel_kurt,RBigToe_skew,RBigToe_kurt,RSmallToe_skew,RSmallToe_kurt,RHeel_skew,RHeel_kurt,Wrist_L_max,Thumb1_L_max,Thumb2_L_max,Thumb3_L_max,Thumb4_L_max,Index1_L_max,Index2_L_max,Index3_L_max,Index4_L_max,Middle1_L_max,Middle2_L_max,Middle3_L_max,Middle4_L_max,Ring1_L_max,Ring2_L_max,Ring3_L_max,Ring4_L_max,Pinky1_L_max,Pinky2_L_max,Pinky3_L_max,Pinky4_L_max,Wrist_R_max,Wrist_R_skew,Wrist_R_kurt,Thumb1_R_min,Thumb1_R_max,Thumb1_R_skew,Thumb1_R_kurt,Thumb2_R_max,Thumb2_R_skew,Thumb2_R_kurt,Thumb3_R_min,Thumb3_R_max,Thumb3_R_skew,Thumb3_R_kurt,Thumb4_R_min,Thumb4_R_max,Thumb4_R_skew,Thumb4_R_kurt,Index1_R_max,Index1_R_skew,Index1_R_kurt,Index2_R_min,Index2_R_max,Index2_R_skew,Index2_R_kurt,Index3_R_min,Index3_R_max,Index3_R_skew,Index3_R_kurt,Index4_R_min,Index4_R_max,Index4_R_skew,Index4_R_kurt,Middle1_R_min,Middle1_R_max,Middle1_R_skew,Middle1_R_kurt,Middle2_R_min,Middle2_R_max,Middle2_R_skew,Middle2_R_kurt,Middle3_R_min,Middle3_R_max,Middle3_R_skew,Middle3_R_kurt,Middle4_R_min,Middle4_R_max,Middle4_R_skew,Middle4_R_kurt,Ring1_R_min,Ring1_R_max,Ring1_R_skew,Ring1_R_kurt,Ring2_R_min,Ring2_R_max,Ring2_R_skew,Ring2_R_kurt,Ring3_R_min,Ring3_R_max,Ring3_R_skew,Ring3_R_kurt,Ring4_R_max,Ring4_R_skew,Ring4_R_kurt,Pinky1_R_min,Pinky1_R_max,Pinky1_R_skew,Pinky1_R_kurt,Pinky2_R_min,Pinky2_R_max,Pinky2_R_skew,Pinky2_R_kurt,Pinky3_R_min,Pinky3_R_max,Pinky3_R_stdev,Pinky3_R_skew,Pinky3_R_kurt,Pinky4_R_min,Pinky4_R_max,Pinky4_R_skew,Pinky4_R_kurt
13,3,0.285774,0.09,0.6164,0.256473,0.0,0.0602,0.12555999999999998,0.0,0.0,0.51,0.1114,0.131878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1512,0.15325899999999998,0.03,0.5842,0.368788,0.0,0.36,0.0366,0.07935,0.01,0.355,0.199154,0.798138,0.0,0.62,0.085,0.150268,0.0,0.54,0.08,0.135872,1.967803,0.0,0.16,0.0138,0.032632,2.945985,0.0,1.01,0.249,0.31406,0.9943709999999999,0.0,0.88,0.3126,0.287124,0.296993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,0.0,735.0,735.0,0.0,0.0
13,3,0.16996,0.51,0.8534,0.273948,0.0,0.1822,0.176199,0.010451,0.0,0.47,0.114,0.146301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0124,0.033047,0.0,0.1804,0.135375,0.0,0.7494,0.36273,0.0,0.0,0.0,0.0,0.0,0.345,0.223289,0.263384,0.0,0.33,0.0316,0.062999,0.0,0.0,0.0,0.0,0.0,0.0,2.64,0.813,1.048726,0.731457,0.0,1.14,0.2824,0.380196,1.081325,0.05,1.41,0.845,0.427371,0.806407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,0.0,735.0,735.0,0.0,0.0
13,2,-1.2294209999999999,0.0,0.3426,0.461974,0.0,0.0942,0.16253199999999998,0.24223499999999998,0.0,0.01,0.0012,0.003283,0.0,0.16,0.0216,0.040976,0.0,0.7916,0.582918,0.0,0.099,0.20671599999999998,2.470571,0.0,0.0018,0.007197,0.0,0.0648,0.14996900000000002,0.0,0.2472,0.40219299999999997,0.0,1.65,0.3752,0.47977600000000004,0.09,1.4468,0.9846459999999999,0.46107200000000004,0.0,0.87,0.0926,0.19208599999999998,0.0,1.07,0.2868,0.311051,0.8187399999999999,0.0,3.49,1.3512,1.0311649999999999,0.32201399999999997,0.0,3.75,1.6954,1.14,-0.089919,0.0,0.86,0.1248,0.24584899999999998,-0.362396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,0.0,735.0,735.0,0.0,0.0
13,3,-0.508382,0.0,0.462,0.45786099999999996,0.0,0.0072,0.022319,0.0023989999999999997,0.0,0.12,0.0132,0.029927999999999996,0.0,0.0,0.0,0.0,0.0,0.0256,0.059424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072,0.144406,0.0,0.5384,0.301482,0.0,0.86,0.1524,0.244311,0.32,0.9236,0.41029,0.7176680000000001,0.0,0.55,0.138,0.13003900000000002,0.0,0.7,0.23,0.23715999999999998,0.6010439999999999,0.0,0.47,0.0424,0.10641800000000001,3.092693,0.0,1.8,0.6048,0.6077199999999999,0.484782,0.0,0.25,0.0324,0.060796,0.41732600000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,0.0,735.0,735.0,0.0,0.0
13,3,0.281881,0.0,0.2598,0.282536,0.0,0.0,0.0,0.062727,0.0,0.03,0.0018,0.007197,0.0,0.0,0.0,0.0,0.0,0.0116,0.027207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0324,0.052511,0.0,0.6832,0.526151,0.0,0.0,0.0,0.0,0.47,1.0188,0.299528,0.050848000000000004,0.0,0.71,0.2196,0.196946,0.0,1.49,0.403,0.446507,0.971721,0.0,0.28,0.0332,0.073274,2.429453,0.0,2.5,0.6666,0.742185,1.126562,0.0,0.58,0.0466,0.10405299999999999,-0.330293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,0.0,735.0,735.0,0.0,0.0
13,3,5.759797,0.0,0.3596,0.23391900000000002,0.0,0.106,0.12230799999999999,0.302009,0.0,0.11,0.0066,0.024462,0.0,0.0,0.0,0.0,0.0,0.0034,0.010422,0.0,0.003,0.011995,3.821069,0.0,0.0,0.0,0.0,0.0792,0.123004,0.0,0.5142,0.400113,0.0,0.42,0.0718,0.122902,0.0,0.456,0.33429200000000003,0.082097,0.0,0.72,0.1036,0.171319,0.0,0.08,0.0048,0.016567,3.669525,0.0,1.64,0.579,0.573654,0.527659,0.0,1.74,0.5962,0.46253900000000003,0.722731,0.0,1.21,0.1958,0.297809,2.0551310000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,0.0,735.0,735.0,0.0,0.0
13,3,-1.32735,0.09,0.4192,0.18954100000000002,0.0,0.0428,0.083276,0.273866,0.0,0.17,0.0124,0.035084,0.0,0.25,0.0164,0.051498,0.0,0.033,0.11049500000000001,0.0,0.0994,0.256256,2.907193,0.0,0.0148,0.048665,0.0,0.1018,0.14416099999999998,0.0,0.3704,0.348823,0.0,1.13,0.3586,0.32672199999999996,0.0,0.8762,1.058418,0.799111,0.0,0.65,0.1722,0.188445,0.0,0.55,0.0942,0.153478,1.4938879999999999,0.0,2.91,0.7156,0.8291950000000001,1.255205,0.0,2.89,1.0436,0.947559,0.296641,0.0,0.25,0.0136,0.048855,0.5647479999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,0.0,735.0,735.0,0.0,0.0
13,3,-0.773886,0.0,0.3196,0.246435,0.0,0.0348,0.081622,0.006606,0.0,0.18,0.0124,0.037283,0.0,0.0,0.0,0.0,0.0,0.0036,0.009848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2796,0.155129,0.29,0.9118,0.33418600000000004,0.01,1.16,0.444,0.280422,0.0,0.1788,0.268204,1.6799080000000002,0.0,1.03,0.272,0.250575,0.0,0.44,0.0684,0.113809,1.9254470000000001,0.0,0.28,0.0662,0.079331,1.274376,0.0,0.98,0.3176,0.35299,0.644349,0.0,0.01,0.0006,0.0023989999999999997,-0.086616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,0.0,735.0,735.0,0.0,0.0
13,2,0.131392,0.0,0.2748,0.233555,0.0,0.0032,0.022627,0.12223699999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0758,0.236911,0.0,0.0044,0.020419999999999997,5.407875,0.0,0.0,0.0,0.0,0.0702,0.096838,0.0,0.4454,0.406921,0.0,1.43,0.3532,0.42537600000000003,0.0,0.4488,0.510225,2.4085240000000003,0.0,0.3,0.0848,0.096367,0.0,0.23,0.02,0.056388,2.874142,0.0,1.39,0.118,0.261167,3.3530510000000002,0.0,2.93,0.5316,0.7053510000000001,2.054723,0.0,0.68,0.1344,0.22003899999999998,1.46191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,0.0,735.0,735.0,0.0,0.0
13,3,-0.851772,0.0,0.6794,0.49758800000000003,0.0,0.2656,0.2583,0.175511,0.0,0.33,0.034,0.086449,0.0,0.02,0.0012,0.004797999999999999,0.0,0.1352,0.256605,0.0,0.0252,0.08376900000000001,3.4746040000000002,0.0,0.0,0.0,0.0,0.0368,0.081777,0.0,0.136,0.171452,0.0,1.81,0.2016,0.459793,0.03,0.933,0.7249720000000001,0.883209,0.0,0.15,0.0208,0.044577,0.0,0.57,0.0884,0.173786,1.760961,0.0,2.72,0.6838,0.718155,1.201557,0.0,2.84,0.7902,0.9591040000000001,0.934861,0.0,1.14,0.3954,0.362324,0.698732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,0.0,735.0,735.0,0.0,0.0
13,3,2.121522,0.0,0.5134,0.265926,0.0,0.2284,0.21803699999999998,0.0,0.0,0.24,0.0566,0.064637,0.0,0.0,0.0,0.0,0.0,0.0048,0.019191999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1766,0.123975,0.22,0.897,0.302218,0.0,0.45,0.1874,0.147078,0.17,0.6902,0.28283200000000003,0.363597,0.0,0.94,0.204,0.264706,0.0,1.16,0.2868,0.335252,1.148836,0.0,1.41,0.1786,0.347804,2.509626,0.0,1.03,0.2874,0.281445,0.748631,0.0,0.65,0.0716,0.146432,0.025027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,0.0,735.0,735.0,0.0,0.0
13,1,-1.416519,0.0,0.371,0.28726199999999996,0.0,0.0506,0.101688,0.0,0.0,0.32,0.042,0.076612,0.0,0.0,0.0,0.0,0.0,0.0042,0.01553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2438,0.220212,0.0,0.559,0.325177,0.0,0.86,0.4056,0.274354,0.0,0.156,0.266558,2.053339,0.0,0.41,0.0912,0.106323,0.0,0.71,0.1358,0.201201,1.296532,0.0,1.88,0.7592,0.642355,0.132104,0.0,0.88,0.2042,0.222583,1.19429,0.0,0.03,0.0024,0.00744,0.094199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,0.0,735.0,735.0,0.0,0.0
13,1,2.0322009999999997,0.0,0.676,0.27152600000000005,0.0,0.2012,0.218479,0.055812,0.0,0.38,0.0362,0.087782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.189,0.163598,0.0,0.724,0.685131,0.08,0.93,0.5268,0.23645700000000003,0.0,0.3636,0.507458,2.420648,0.0,0.33,0.0776,0.092064,0.0,0.71,0.1654,0.204692,1.277272,0.0,1.69,0.544,0.394689,0.7772720000000001,0.0,1.57,0.487,0.38198899999999997,1.217118,0.0,0.26,0.009,0.041416,3.065553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,0.0,735.0,735.0,0.0,0.0
13,3,-0.30545,0.0,0.4754,0.47253599999999996,0.0,0.2022,0.285166,0.096412,0.0,0.04,0.0014,0.006064,0.0,0.0,0.0,0.0,0.0,0.1328,0.334029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1566,0.11033499999999999,0.0,0.5836,0.320941,0.0,0.73,0.0808,0.142354,0.0,0.3408,0.290122,0.620001,0.0,0.3,0.0428,0.087809,0.0,1.14,0.3146,0.35534499999999997,0.8360989999999999,0.0,1.15,0.2464,0.382877,1.31456,0.0,1.82,0.3932,0.44283199999999995,0.974892,0.0,0.1,0.0164,0.030423000000000002,0.263214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,0.0,735.0,735.0,0.0,0.0
